520b9ee02726b1527745bfbba28a2605c0f2ddd7,DELETE,regular-file,.config/docker/config.json,178,
c418cdeec1e1f9ec99c3817f77e04142d2a36d73,DELETE,regular-file,.config/quokka/.quokka/config.json,13,
c418cdeec1e1f9ec99c3817f77e04142d2a36d73,DELETE,regular-file,.config/quokka/config.json,13,
56439c65bce3884bb976d3de218eba5ef963d5a5,DELETE,regular-file,.config/raycast/config.json,126,
