SUPPORTED TOOLS
===============

@angular/cli
------------
  8.4.2        - PRO: ✔️, COMMUNITY: ✔️
  8.4.1        - PRO: ✔️, COMMUNITY: ✔️
  8.4.0        - PRO: ✔️, COMMUNITY: ✔️
  8.3.0        - PRO: ✔️, COMMUNITY: ✔️
  8.2.0        - PRO: ✔️, COMMUNITY: ✔️
  8.1.1        - PRO: ✔️, COMMUNITY: ✔️
  8.1.0        - PRO: ✔️, COMMUNITY: ✔️
  8.0.4        - PRO: ✔️, COMMUNITY: ✔️
  8.0.3        - PRO: ✔️, COMMUNITY: ✔️
  8.0.2        - PRO: ✔️, COMMUNITY: ✔️
  8.0.1        - PRO: ✔️, COMMUNITY: ✔️
  8.0.0        - PRO: ✔️, COMMUNITY: ✔️
  7.1.2        - PRO: ✔️, COMMUNITY: ✔️
  7.1.1        - PRO: ✔️, COMMUNITY: ✔️
  7.1.0        - PRO: ✔️, COMMUNITY: ✔️
  7.0.1        - PRO: ✔️, COMMUNITY: ✔️
  7.0.0        - PRO: ✔️, COMMUNITY: ✔️
  6.1.1        - PRO: ✔️, COMMUNITY: ✔️
  6.1.0        - PRO: ✔️, COMMUNITY: ✔️
  6.0.2        - PRO: ✔️, COMMUNITY: ✔️
  6.0.1        - PRO: ✔️, COMMUNITY: ✔️
  6.0.0        - PRO: ✔️, COMMUNITY: ✔️
  5.5.2        - PRO: ✔️, COMMUNITY: ✔️
  5.5.1        - PRO: ✔️, COMMUNITY: ✔️
  5.5.0        - PRO: ✔️, COMMUNITY: ✔️
  5.4.3        - PRO: ✔️, COMMUNITY: ✔️
  5.4.2        - PRO: ✔️, COMMUNITY: ✔️
  5.4.1        - PRO: ✔️, COMMUNITY: ✔️
  5.4.0        - PRO: ✔️, COMMUNITY: ✔️
  5.3.1        - PRO: ✔️, COMMUNITY: ✔️
  5.3.0        - PRO: ✔️, COMMUNITY: ✔️
  5.2.3        - PRO: ✔️, COMMUNITY: ✔️
  5.2.2        - PRO: ✔️, COMMUNITY: ✔️
  5.2.1        - PRO: ✔️, COMMUNITY: ✔️
  5.2.0        - PRO: ✔️, COMMUNITY: ✔️
  5.1.2        - PRO: ✔️, COMMUNITY: ✔️
  5.1.1        - PRO: ✔️, COMMUNITY: ✔️
  5.1.0        - PRO: ✔️, COMMUNITY: ✔️
  5.0.2        - PRO: ✔️, COMMUNITY: ✔️
  5.0.1        - PRO: ✔️, COMMUNITY: ✔️
  5.0.0        - PRO: ✔️, COMMUNITY: ✔️
  4.2.1        - PRO: ✔️, COMMUNITY: ✔️
  4.2.0        - PRO: ✔️, COMMUNITY: ✔️
  4.1.2        - PRO: ✔️, COMMUNITY: ✔️
  4.1.1        - PRO: ✔️, COMMUNITY: ✔️
  4.1.0        - PRO: ✔️, COMMUNITY: ✔️
  4.0.9        - PRO: ✔️, COMMUNITY: ✔️
  4.0.8        - PRO: ✔️, COMMUNITY: ✔️
  4.0.7        - PRO: ✔️, COMMUNITY: ✔️
  4.0.6        - PRO: ✔️, COMMUNITY: ✔️
  4.0.5        - PRO: ✔️, COMMUNITY: ✔️
  4.0.4        - PRO: ✔️, COMMUNITY: ✔️
  4.0.3        - PRO: ✔️, COMMUNITY: ✔️
  4.0.2        - PRO: ✔️, COMMUNITY: ✔️
  4.0.1        - PRO: ✔️, COMMUNITY: ✔️
  4.0.0        - PRO: ✔️, COMMUNITY: ✔️
  3.39.0       - PRO: ✔️, COMMUNITY: ✔️
  3.38.0       - PRO: ✔️, COMMUNITY: ✔️
  3.37.0       - PRO: ✔️, COMMUNITY: ✔️
  3.36.2       - PRO: ✔️, COMMUNITY: ✔️
  3.36.1       - PRO: ✔️, COMMUNITY: ✔️
  3.36.0       - PRO: ✔️, COMMUNITY: ✔️
  3.35.0       - PRO: ✔️, COMMUNITY: ✔️
  3.34.0       - PRO: ✔️, COMMUNITY: ✔️
  3.33.0       - PRO: ✔️, COMMUNITY: ✔️
  3.32.1       - PRO: ✔️, COMMUNITY: ✔️
  3.32.0       - PRO: ✔️, COMMUNITY: ✔️
  3.31.1       - PRO: ✔️, COMMUNITY: ✔️
  3.31.0       - PRO: ✔️, COMMUNITY: ✔️
  3.30.2       - PRO: ✔️, COMMUNITY: ✔️
  3.30.1       - PRO: ✔️, COMMUNITY: ✔️
  3.30.0       - PRO: ✔️, COMMUNITY: ✔️
  3.29.0       - PRO: ✔️, COMMUNITY: ✔️
  3.28.0       - PRO: ✔️, COMMUNITY: ✔️
  3.27.0       - PRO: ✔️, COMMUNITY: ✔️
  3.26.0       - PRO: ✔️, COMMUNITY: ✔️
  3.25.0       - PRO: ✔️, COMMUNITY: ✔️
  3.24.1       - PRO: ✔️, COMMUNITY: ✔️
  3.24.0       - PRO: ✔️, COMMUNITY: ✔️
  3.23.0       - PRO: ✔️, COMMUNITY: ✔️
  3.22.1       - PRO: ✔️, COMMUNITY: ✔️
  3.22.0       - PRO: ✔️, COMMUNITY: ✔️
  3.21.0       - PRO: ✔️, COMMUNITY: ✔️
  3.20.1       - PRO: ✔️, COMMUNITY: ✔️
  3.20.0       - PRO: ✔️, COMMUNITY: ✔️
  3.19.0       - PRO: ✔️, COMMUNITY: ✔️
  3.18.0       - PRO: ✔️, COMMUNITY: ✔️
  3.17.0       - PRO: ✔️, COMMUNITY: ✔️
  3.16.3       - PRO: ✔️, COMMUNITY: ✔️
  3.16.2       - PRO: ✔️, COMMUNITY: ✔️
  3.16.1       - PRO: ✔️, COMMUNITY: ✔️
  3.16.0       - PRO: ✔️, COMMUNITY: ✔️
  3.15.0       - PRO: ✔️, COMMUNITY: ✔️
  3.14.0       - PRO: ✔️, COMMUNITY: ✔️
  3.13.1       - PRO: ✔️, COMMUNITY: ✔️
  3.13.0       - PRO: ✔️, COMMUNITY: ✔️
  3.12.0       - PRO: ✔️, COMMUNITY: ✔️
  3.11.0       - PRO: ✔️, COMMUNITY: ✔️
  3.10.1       - PRO: ✔️, COMMUNITY: ✔️
  3.10.0       - PRO: ✔️, COMMUNITY: ✔️
  3.9.2        - PRO: ✔️, COMMUNITY: ✔️
  3.9.1        - PRO: ✔️, COMMUNITY: ✔️
  3.9.0        - PRO: ✔️, COMMUNITY: ✔️
  3.8.0        - PRO: ✔️, COMMUNITY: ✔️
  3.7.1        - PRO: ✔️, COMMUNITY: ✔️
  3.7.0        - PRO: ✔️, COMMUNITY: ✔️
  3.6.2        - PRO: ✔️, COMMUNITY: ✔️
  3.6.1        - PRO: ✔️, COMMUNITY: ✔️
  3.6.0        - PRO: ✔️, COMMUNITY: ✔️
  3.5.0        - PRO: ✔️, COMMUNITY: ✔️
  3.4.0        - PRO: ✔️, COMMUNITY: ✔️
  3.3.3        - PRO: ✔️, COMMUNITY: ✔️
  3.3.2        - PRO: ✔️, COMMUNITY: ✔️
  3.3.1        - PRO: ✔️, COMMUNITY: ✔️
  3.3.0        - PRO: ✔️, COMMUNITY: ✔️
  3.2.0        - PRO: ✔️, COMMUNITY: ✔️
  3.1.0        - PRO: ✔️, COMMUNITY: ✔️
  3.0.27       - PRO: ✔️, COMMUNITY: ✔️
  3.0.26       - PRO: ✔️, COMMUNITY: ✔️
  3.0.25       - PRO: ✔️, COMMUNITY: ✔️
  3.0.24       - PRO: ✔️, COMMUNITY: ✔️
  3.0.23       - PRO: ✔️, COMMUNITY: ✔️
  3.0.22       - PRO: ✔️, COMMUNITY: ✔️
  3.0.21       - PRO: ✔️, COMMUNITY: ✔️
  3.0.20       - PRO: ✔️, COMMUNITY: ✔️
  3.0.19       - PRO: ✔️, COMMUNITY: ✔️
  3.0.18       - PRO: ✔️, COMMUNITY: ✔️
  3.0.17       - PRO: ✔️, COMMUNITY: ✔️
  3.0.16       - PRO: ✔️, COMMUNITY: ✔️
  3.0.15       - PRO: ✔️, COMMUNITY: ✔️
  3.0.14       - PRO: ✔️, COMMUNITY: ✔️
  3.0.13       - PRO: ✔️, COMMUNITY: ✔️
  3.0.12       - PRO: ✔️, COMMUNITY: ✔️
  3.0.11       - PRO: ✔️, COMMUNITY: ✔️
  3.0.10       - PRO: ✔️, COMMUNITY: ✔️
  3.0.9        - PRO: ✔️, COMMUNITY: ✔️
  3.0.8        - PRO: ✔️, COMMUNITY: ✔️
  3.0.7        - PRO: ✔️, COMMUNITY: ✔️
  3.0.6        - PRO: ✔️, COMMUNITY: ✔️
  3.0.5        - PRO: ✔️, COMMUNITY: ✔️
  3.0.4        - PRO: ✔️, COMMUNITY: ✔️
  3.0.3        - PRO: ✔️, COMMUNITY: ✔️
  3.0.2        - PRO: ✔️, COMMUNITY: ✔️
  3.0.1        - PRO: ✔️, COMMUNITY: ✔️
  3.0.0        - PRO: ✔️, COMMUNITY: ✔️
  2.0.14       - PRO: ✔️, COMMUNITY: ✔️
  2.0.13       - PRO: ✔️, COMMUNITY: ✔️
  2.0.12       - PRO: ✔️, COMMUNITY: ✔️
  2.0.11       - PRO: ✔️, COMMUNITY: ✔️
  2.0.10       - PRO: ✔️, COMMUNITY: ✔️
  2.0.9        - PRO: ✔️, COMMUNITY: ✔️
  2.0.8        - PRO: ✔️, COMMUNITY: ✔️
  2.0.7        - PRO: ✔️, COMMUNITY: ✔️
  2.0.6        - PRO: ✔️, COMMUNITY: ✔️
  2.0.5        - PRO: ✔️, COMMUNITY: ✔️
  2.0.4        - PRO: ✔️, COMMUNITY: ✔️
  2.0.3        - PRO: ✔️, COMMUNITY: ✔️
  2.0.2        - PRO: ✔️, COMMUNITY: ✔️
  2.0.1        - PRO: ✔️, COMMUNITY: ✔️
  2.0.0        - PRO: ✔️, COMMUNITY: ✔️
  1.1.1        - PRO: ✔️, COMMUNITY: ✔️
  1.1.0        - PRO: ✔️, COMMUNITY: ✔️
  1.0.9        - PRO: ✔️, COMMUNITY: ✔️
  1.0.8        - PRO: ✔️, COMMUNITY: ✔️
  1.0.7        - PRO: ✔️, COMMUNITY: ✔️
  1.0.6        - PRO: ✔️, COMMUNITY: ✔️
  1.0.5        - PRO: ✔️, COMMUNITY: ✔️
  1.0.4        - PRO: ✔️, COMMUNITY: ✔️
  1.0.3        - PRO: ✔️, COMMUNITY: ✔️
  1.0.2        - PRO: ✔️, COMMUNITY: ✔️
  1.0.1        - PRO: ✔️, COMMUNITY: ✔️
  1.0.0        - PRO: ✔️, COMMUNITY: ✔️
  0.33.7       - PRO: ✔️, COMMUNITY: ✔️
  0.33.6       - PRO: ✔️, COMMUNITY: ✔️
  0.33.5       - PRO: ✔️, COMMUNITY: ✔️
  0.33.4       - PRO: ✔️, COMMUNITY: ✔️
  0.33.3       - PRO: ✔️, COMMUNITY: ✔️
  0.33.2       - PRO: ✔️, COMMUNITY: ✔️
  0.33.1       - PRO: ✔️, COMMUNITY: ✔️
  0.33.0       - PRO: ✔️, COMMUNITY: ✔️
  0.31.3       - PRO: ✔️, COMMUNITY: ✔️
  0.31.2       - PRO: ✔️, COMMUNITY: ✔️
  0.31.1       - PRO: ✔️, COMMUNITY: ✔️
  0.31.0       - PRO: ✔️, COMMUNITY: ✔️
  0.30.2       - PRO: ✔️, COMMUNITY: ✔️
  0.30.1       - PRO: ✔️, COMMUNITY: ✔️
  0.30.0       - PRO: ✔️, COMMUNITY: ✔️
  0.29.1       - PRO: ✔️, COMMUNITY: ✔️
  0.29.0       - PRO: ✔️, COMMUNITY: ✔️
  0.7.0        - PRO: ✔️, COMMUNITY: ✔️
  0.6.0        - PRO: ✔️, COMMUNITY: ✔️

astro
-----
  4.16.5       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-12-15)
  4.16.4       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-12-15)
  4.16.3       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-12-14)
  4.16.2       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-12-12)
  4.16.1       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-12-11)
  4.16.0       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-12-10)
  4.15.1       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-10-29)
  4.15.0       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-10-29)
  4.14.0       - PRO: ✔️, COMMUNITY: ✗ (ETA: around 2024-10-15)
  4.13.4       - PRO: ✔️, COMMUNITY: ✔️
  4.13.3       - PRO: ✔️, COMMUNITY: ✔️
  4.13.2       - PRO: ✔️, COMMUNITY: ✔️
  4.13.1       - PRO: ✔️, COMMUNITY: ✔️
  4.13.0       - PRO: ✔️, COMMUNITY: ✔️
  4.12.3       - PRO: ✔️, COMMUNITY: ✔️
  4.12.2       - PRO: ✔️, COMMUNITY: ✔️
  4.12.1       - PRO: ✔️, COMMUNITY: ✔️
  4.12.0       - PRO: ✔️, COMMUNITY: ✔️
  4.11.6       - PRO: ✔️, COMMUNITY: ✔️
  4.11.5       - PRO: ✔️, COMMUNITY: ✔️
  4.11.4       - PRO: ✔️, COMMUNITY: ✔️
  4.11.3       - PRO: ✔️, COMMUNITY: ✔️
  4.11.2       - PRO: ✔️, COMMUNITY: ✔️
  4.11.1       - PRO: ✔️, COMMUNITY: ✔️
  4.11.0       - PRO: ✔️, COMMUNITY: ✔️
  4.10.3       - PRO: ✔️, COMMUNITY: ✔️
  4.10.2       - PRO: ✔️, COMMUNITY: ✔️
  4.10.1       - PRO: ✔️, COMMUNITY: ✔️
  4.10.0       - PRO: ✔️, COMMUNITY: ✔️
  4.9.3        - PRO: ✔️, COMMUNITY: ✔️
  4.9.2        - PRO: ✔️, COMMUNITY: ✔️
  4.9.1        - PRO: ✔️, COMMUNITY: ✔️
  4.9.0        - PRO: ✔️, COMMUNITY: ✔️
  4.8.7        - PRO: ✔️, COMMUNITY: ✔️
  4.8.6        - PRO: ✔️, COMMUNITY: ✔️
  4.8.5        - PRO: ✔️, COMMUNITY: ✔️
  4.8.4        - PRO: ✔️, COMMUNITY: ✔️
  4.8.3        - PRO: ✔️, COMMUNITY: ✔️
  4.8.2        - PRO: ✔️, COMMUNITY: ✔️
  4.8.1        - PRO: ✔️, COMMUNITY: ✔️
  4.8.0        - PRO: ✔️, COMMUNITY: ✔️
  4.7.1        - PRO: ✔️, COMMUNITY: ✔️
  4.7.0        - PRO: ✔️, COMMUNITY: ✔️
  4.6.4        - PRO: ✔️, COMMUNITY: ✔️
  4.6.3        - PRO: ✔️, COMMUNITY: ✔️
  4.6.2        - PRO: ✔️, COMMUNITY: ✔️
  4.6.1        - PRO: ✔️, COMMUNITY: ✔️
  4.6.0        - PRO: ✔️, COMMUNITY: ✔️
  4.5.18       - PRO: ✔️, COMMUNITY: ✔️
  4.5.17       - PRO: ✔️, COMMUNITY: ✔️
  4.5.16       - PRO: ✔️, COMMUNITY: ✔️
  4.5.15       - PRO: ✔️, COMMUNITY: ✔️
  4.5.14       - PRO: ✔️, COMMUNITY: ✔️
  4.5.13       - PRO: ✔️, COMMUNITY: ✔️
  4.5.12       - PRO: ✔️, COMMUNITY: ✔️
  4.5.11       - PRO: ✔️, COMMUNITY: ✔️
  4.5.10       - PRO: ✔️, COMMUNITY: ✔️
  4.5.9        - PRO: ✔️, COMMUNITY: ✔️
  4.5.8        - PRO: ✔️, COMMUNITY: ✔️
  4.5.7        - PRO: ✔️, COMMUNITY: ✔️
  4.5.6        - PRO: ✔️, COMMUNITY: ✔️
  4.5.5        - PRO: ✔️, COMMUNITY: ✔️
  4.5.4        - PRO: ✔️, COMMUNITY: ✔️
  4.5.3        - PRO: ✔️, COMMUNITY: ✔️
  4.5.2        - PRO: ✔️, COMMUNITY: ✔️
  4.5.1        - PRO: ✔️, COMMUNITY: ✔️
  4.5.0        - PRO: ✔️, COMMUNITY: ✔️
  4.4.15       - PRO: ✔️, COMMUNITY: ✔️
  4.4.14       - PRO: ✔️, COMMUNITY: ✔️
  4.4.13       - PRO: ✔️, COMMUNITY: ✔️
  4.4.12       - PRO: ✔️, COMMUNITY: ✔️
  4.4.11       - PRO: ✔️, COMMUNITY: ✔️
  4.4.10       - PRO: ✔️, COMMUNITY: ✔️
  4.4.9        - PRO: ✔️, COMMUNITY: ✔️
  4.4.8        - PRO: ✔️, COMMUNITY: ✔️
  4.4.7        - PRO: ✔️, COMMUNITY: ✔️
  4.4.6        - PRO: ✔️, COMMUNITY: ✔️
  4.4.5        - PRO: ✔️, COMMUNITY: ✔️
  4.4.4        - PRO: ✔️, COMMUNITY: ✔️
  4.4.3        - PRO: ✔️, COMMUNITY: ✔️
  4.4.2        - PRO: ✔️, COMMUNITY: ✔️
  4.4.1        - PRO: ✔️, COMMUNITY: ✔️
  4.4.0        - PRO: ✔️, COMMUNITY: ✔️
  4.3.7        - PRO: ✔️, COMMUNITY: ✔️
  4.3.6        - PRO: ✔️, COMMUNITY: ✔️
  4.3.5        - PRO: ✔️, COMMUNITY: ✔️
  4.3.4        - PRO: ✔️, COMMUNITY: ✔️
  4.3.3        - PRO: ✔️, COMMUNITY: ✔️
  4.3.2        - PRO: ✔️, COMMUNITY: ✔️
  4.3.1        - PRO: ✔️, COMMUNITY: ✔️
  4.3.0        - PRO: ✔️, COMMUNITY: ✔️
  4.2.8        - PRO: ✔️, COMMUNITY: ✔️
  4.2.7        - PRO: ✔️, COMMUNITY: ✔️
  4.2.6        - PRO: ✔️, COMMUNITY: ✔️
  4.2.5        - PRO: ✔️, COMMUNITY: ✔️
  4.2.4        - PRO: ✔️, COMMUNITY: ✔️
  4.2.3        - PRO: ✔️, COMMUNITY: ✔️
  4.2.2        - PRO: ✔️, COMMUNITY: ✔️
  4.2.1        - PRO: ✔️, COMMUNITY: ✔️
  4.2.0        - PRO: ✔️, COMMUNITY: ✔️
  4.1.3        - PRO: ✔️, COMMUNITY: ✔️
  4.1.2        - PRO: ✔️, COMMUNITY: ✔️
  4.1.1        - PRO: ✔️, COMMUNITY: ✔️
  4.1.0        - PRO: ✔️, COMMUNITY: ✔️
  4.0.9        - PRO: ✔️, COMMUNITY: ✔️
  4.0.8        - PRO: ✔️, COMMUNITY: ✔️
  4.0.7        - PRO: ✔️, COMMUNITY: ✔️
  4.0.6        - PRO: ✔️, COMMUNITY: ✔️
  4.0.5        - PRO: ✔️, COMMUNITY: ✔️
  4.0.4        - PRO: ✔️, COMMUNITY: ✔️
  4.0.3        - PRO: ✔️, COMMUNITY: ✔️
  4.0.2        - PRO: ✔️, COMMUNITY: ✔️
  4.0.1        - PRO: ✔️, COMMUNITY: ✔️
  4.0.0        - PRO: ✔️, COMMUNITY: ✔️
  3.6.5        - PRO: ✔️, COMMUNITY: ✔️
  3.6.4        - PRO: ✔️, COMMUNITY: ✔️
  3.6.3        - PRO: ✔️, COMMUNITY: ✔️
  3.6.2        - PRO: ✔️, COMMUNITY: ✔️
  3.6.1        - PRO: ✔️, COMMUNITY: ✔️
  3.6.0        - PRO: ✔️, COMMUNITY: ✔️
  3.5.7        - PRO: ✔️, COMMUNITY: ✔️
  3.5.6        - PRO: ✔️, COMMUNITY: ✔️
  3.5.5        - PRO: ✔️, COMMUNITY: ✔️
  3.5.4        - PRO: ✔️, COMMUNITY: ✔️
  3.5.3        - PRO: ✔️, COMMUNITY: ✔️
  3.5.2        - PRO: ✔️, COMMUNITY: ✔️
  3.5.1        - PRO: ✔️, COMMUNITY: ✔️
  3.5.0        - PRO: ✔️, COMMUNITY: ✔️
  3.4.4        - PRO: ✔️, COMMUNITY: ✔️
  3.4.3        - PRO: ✔️, COMMUNITY: ✔️
  3.4.2        - PRO: ✔️, COMMUNITY: ✔️
  3.4.1        - PRO: ✔️, COMMUNITY: ✔️
  3.4.0        - PRO: ✔️, COMMUNITY: ✔️
  3.3.4        - PRO: ✔️, COMMUNITY: ✔️
  3.3.3        - PRO: ✔️, COMMUNITY: ✔️
  3.3.2        - PRO: ✔️, COMMUNITY: ✔️
  3.3.1        - PRO: ✔️, COMMUNITY: ✔️
  3.3.0        - PRO: ✔️, COMMUNITY: ✔️
  3.2.4        - PRO: ✔️, COMMUNITY: ✔️
  3.2.3        - PRO: ✔️, COMMUNITY: ✔️
  3.2.2        - PRO: ✔️, COMMUNITY: ✔️
  3.2.1        - PRO: ✔️, COMMUNITY: ✔️
  3.2.0        - PRO: ✔️, COMMUNITY: ✔️
  3.1.4        - PRO: ✔️, COMMUNITY: ✔️
  3.1.3        - PRO: ✔️, COMMUNITY: ✔️
  3.1.2        - PRO: ✔️, COMMUNITY: ✔️
  3.1.1        - PRO: ✔️, COMMUNITY: ✔️
  3.1.0        - PRO: ✔️, COMMUNITY: ✔️
  3.0.13       - PRO: ✔️, COMMUNITY: ✔️
  3.0.12       - PRO: ✔️, COMMUNITY: ✔️
  3.0.11       - PRO: ✔️, COMMUNITY: ✔️
  3.0.10       - PRO: ✔️, COMMUNITY: ✔️
  3.0.9        - PRO: ✔️, COMMUNITY: ✔️
  3.0.8        - PRO: ✔️, COMMUNITY: ✔️
  3.0.7        - PRO: ✔️, COMMUNITY: ✔️
  3.0.6        - PRO: ✔️, COMMUNITY: ✔️
  3.0.5        - PRO: ✔️, COMMUNITY: ✔️
  3.0.4        - PRO: ✔️, COMMUNITY: ✔️
  3.0.3        - PRO: ✔️, COMMUNITY: ✔️
  3.0.2        - PRO: ✔️, COMMUNITY: ✔️
  3.0.1        - PRO: ✔️, COMMUNITY: ✔️
  3.0.0        - PRO: ✔️, COMMUNITY: ✔️
  2.10.15      - PRO: ✔️, COMMUNITY: ✔️
  2.10.14      - PRO: ✔️, COMMUNITY: ✔️
  2.10.13      - PRO: ✔️, COMMUNITY: ✔️
  2.10.12      - PRO: ✔️, COMMUNITY: ✔️
  2.10.11      - PRO: ✔️, COMMUNITY: ✔️
  2.10.10      - PRO: ✔️, COMMUNITY: ✔️
  2.10.9       - PRO: ✔️, COMMUNITY: ✔️
  2.10.8       - PRO: ✔️, COMMUNITY: ✔️
  2.10.7       - PRO: ✔️, COMMUNITY: ✔️
  2.10.6       - PRO: ✔️, COMMUNITY: ✔️
  2.10.5       - PRO: ✔️, COMMUNITY: ✔️
  2.10.4       - PRO: ✔️, COMMUNITY: ✔️
  2.10.3       - PRO: ✔️, COMMUNITY: ✔️
  2.10.2       - PRO: ✔️, COMMUNITY: ✔️
  2.10.1       - PRO: ✔️, COMMUNITY: ✔️
  2.10.0       - PRO: ✔️, COMMUNITY: ✔️
  2.9.7        - PRO: ✔️, COMMUNITY: ✔️
  2.9.6        - PRO: ✔️, COMMUNITY: ✔️
  2.9.5        - PRO: ✔️, COMMUNITY: ✔️
  2.9.4        - PRO: ✔️, COMMUNITY: ✔️
  2.9.3        - PRO: ✔️, COMMUNITY: ✔️
  2.9.2        - PRO: ✔️, COMMUNITY: ✔️
  2.9.1        - PRO: ✔️, COMMUNITY: ✔️
  2.9.0        - PRO: ✔️, COMMUNITY: ✔️
  2.8.5        - PRO: ✔️, COMMUNITY: ✔️
  2.8.4        - PRO: ✔️, COMMUNITY: ✔️
  2.8.3        - PRO: ✔️, COMMUNITY: ✔️
  2.8.2        - PRO: ✔️, COMMUNITY: ✔️
  2.8.1        - PRO: ✔️, COMMUNITY: ✔️
  2.8.0        - PRO: ✔️, COMMUNITY: ✔️
  2.7.4        - PRO: ✔️, COMMUNITY: ✔️
  2.7.3        - PRO: ✔️, COMMUNITY: ✔️
  2.7.2        - PRO: ✔️, COMMUNITY: ✔️
  2.7.1        - PRO: ✔️, COMMUNITY: ✔️
  2.7.0        - PRO: ✔️, COMMUNITY: ✔️
  2.6.6        - PRO: ✔️, COMMUNITY: ✔️
  2.6.5        - PRO: ✔️, COMMUNITY: ✔️
  2.6.4        - PRO: ✔️, COMMUNITY: ✔️
  2.6.3        - PRO: ✔️, COMMUNITY: ✔️
  2.6.2        - PRO: ✔️, COMMUNITY: ✔️
  2.6.1        - PRO: ✔️, COMMUNITY: ✔️
  2.6.0        - PRO: ✔️, COMMUNITY: ✔️
  2.5.7        - PRO: ✔️, COMMUNITY: ✔️
  2.5.6        - PRO: ✔️, COMMUNITY: ✔️
  2.5.5        - PRO: ✔️, COMMUNITY: ✔️
  2.5.4        - PRO: ✔️, COMMUNITY: ✔️
  2.5.3        - PRO: ✔️, COMMUNITY: ✔️
  2.5.2        - PRO: ✔️, COMMUNITY: ✔️
  2.5.1        - PRO: ✔️, COMMUNITY: ✔️
  2.5.0        - PRO: ✔️, COMMUNITY: ✔️
  2.4.5        - PRO: ✔️, COMMUNITY: ✔️
  2.4.4        - PRO: ✔️, COMMUNITY: ✔️
  2.4.3        - PRO: ✔️, COMMUNITY: ✔️
  2.4.2        - PRO: ✔️, COMMUNITY: ✔️
  2.4.1        - PRO: ✔️, COMMUNITY: ✔️
  2.4.0        - PRO: ✔️, COMMUNITY: ✔️
  2.3.4        - PRO: ✔️, COMMUNITY: ✔️
  2.3.3        - PRO: ✔️, COMMUNITY: ✔️
  2.3.2        - PRO: ✔️, COMMUNITY: ✔️
  2.3.1        - PRO: ✔️, COMMUNITY: ✔️
  2.3.0        - PRO: ✔️, COMMUNITY: ✔️
  2.2.3        - PRO: ✔️, COMMUNITY: ✔️
  2.2.2        - PRO: ✔️, COMMUNITY: ✔️
  2.2.1        - PRO: ✔️, COMMUNITY: ✔️
  2.2.0        - PRO: ✔️, COMMUNITY: ✔️
  2.1.9        - PRO: ✔️, COMMUNITY: ✔️
  2.1.8        - PRO: ✔️, COMMUNITY: ✔️
  2.1.7        - PRO: ✔️, COMMUNITY: ✔️
  2.1.6        - PRO: ✔️, COMMUNITY: ✔️
  2.1.5        - PRO: ✔️, COMMUNITY: ✔️
  2.1.4        - PRO: ✔️, COMMUNITY: ✔️
  2.1.3        - PRO: ✔️, COMMUNITY: ✔️
  2.1.2        - PRO: ✔️, COMMUNITY: ✔️
  2.1.1        - PRO: ✔️, COMMUNITY: ✔️
  2.1.0        - PRO: ✔️, COMMUNITY: ✔️
  2.0.18       - PRO: ✔️, COMMUNITY: ✔️
  2.0.17       - PRO: ✔️, COMMUNITY: ✔️
  2.0.16       - PRO: ✔️, COMMUNITY: ✔️
  2.0.15       - PRO: ✔️, COMMUNITY: ✔️
  2.0.14       - PRO: ✔️, COMMUNITY: ✔️
  2.0.13       - PRO: ✔️, COMMUNITY: ✔️
  2.0.12       - PRO: ✔️, COMMUNITY: ✔️
  2.0.11       - PRO: ✔️, COMMUNITY: ✔️
  2.0.10       - PRO: ✔️, COMMUNITY: ✔️
  2.0.9        - PRO: ✔️, COMMUNITY: ✔️
  2.0.8        - PRO: ✔️, COMMUNITY: ✔️
  2.0.7        - PRO: ✔️, COMMUNITY: ✔️
  2.0.6        - PRO: ✔️, COMMUNITY: ✔️
  2.0.5        - PRO: ✔️, COMMUNITY: ✔️
  2.0.4        - PRO: ✔️, COMMUNITY: ✔️
  2.0.3        - PRO: ✔️, COMMUNITY: ✔️
  2.0.2        - PRO: ✔️, COMMUNITY: ✔️
  2.0.1        - PRO: ✔️, COMMUNITY: ✔️
  2.0.0        - PRO: ✔️, COMMUNITY: ✔️
  1.9.2        - PRO: ✔️, COMMUNITY: ✔️
  1.9.1        - PRO: ✔️, COMMUNITY: ✔️
  1.9.0        - PRO: ✔️, COMMUNITY: ✔️
  1.8.0        - PRO: ✔️, COMMUNITY: ✔️
  1.7.2        - PRO: ✔️, COMMUNITY: ✔️
  1.7.1        - PRO: ✔️, COMMUNITY: ✔️
  1.7.0        - PRO: ✔️, COMMUNITY: ✔️
  1.6.15       - PRO: ✔️, COMMUNITY: ✔️
  1.6.14       - PRO: ✔️, COMMUNITY: ✔️
  1.6.13       - PRO: ✔️, COMMUNITY: ✔️
  1.6.12       - PRO: ✔️, COMMUNITY: ✔️
  1.6.11       - PRO: ✔️, COMMUNITY: ✔️
  1.6.10       - PRO: ✔️, COMMUNITY: ✔️
  1.6.9        - PRO: ✔️, COMMUNITY: ✔️
